inv_id,acct_id,inv_total,inv_items,acct_age,number_of_inv120,cum_tot_inv_acct,is_late
710,16,57785.66,4,992,21,39,0
711,16,151259.34,8,797,7,7,0
712,16,67494.23,4,868,17,17,0
713,16,146999.55,7,975,20,35,0
714,16,257057.78,8,931,17,27,0
715,16,177114.84,6,1074,23,56,0
716,16,185775.32,6,807,8,8,0
717,16,155612.07,7,1006,22,42,0
718,16,88917.02,4,858,15,15,0
719,16,142697.67,8,950,18,30,0
720,16,167809.44,8,1008,23,44,0
721,16,227076.09,8,967,21,34,0
722,16,200650.20,7,887,19,20,0
723,16,50437.77,3,787,5,5,0
724,16,162994.22,8,780,4,4,0
725,16,196488.09,6,997,21,40,0
726,16,174883.23,5,1056,24,53,0
727,16,156262.09,4,907,18,23,0
728,16,105962.34,4,959,20,33,0
729,16,120100.59,4,984,20,37,0
730,16,132567.85,7,1023,24,47,1
731,16,104695.30,6,923,18,26,0
732,16,282429.85,8,1025,25,48,0
733,16,221341.69,9,764,0,0,0
734,17,167637.94,5,1631,19,55,0
735,17,169810.25,9,1705,29,76,0
736,17,146532.89,6,1725,33,84,0
737,17,98027.90,2,1492,32,32,0
738,17,123829.30,5,1542,31,41,0
739,17,33774.88,2,1433,12,12,0
740,17,270979.12,6,1474,30,30,0
741,17,230080.85,7,1721,30,80,0
742,17,103669.12,7,1750,35,90,0
743,17,162751.38,4,1724,32,83,0
744,17,36190.63,3,1397,3,3,0
745,17,102285.04,3,1439,14,14,0
746,17,60318.79,3,1443,16,16,0
747,17,242906.20,5,1589,18,48,0
748,17,27742.26,2,1503,34,34,0
749,17,62678.69,5,1397,3,3,0
750,17,255357.36,8,1648,25,64,0
751,17,90721.72,5,1402,5,5,0
752,17,79247.19,7,1716,28,78,0
753,17,95848.47,4,1391,0,0,0
754,17,100113.19,3,1719,29,79,0
755,17,314755.18,9,1638,22,59,0
756,17,106600.63,2,1560,30,45,0
757,17,126153.48,3,1406,6,6,0
758,17,258079.96,9,1723,31,82,0
759,17,56433.99,3,1728,34,85,0
760,17,121526.88,4,1701,28,75,0
761,17,63354.44,5,1457,25,25,0
762,17,49884.40,6,1635,21,57,0
763,17,145100.10,5,1601,19,50,0
764,17,139162.36,6,1433,12,12,0
765,17,129749.70,5,1736,34,87,0
766,17,108926.59,3,1547,31,42,0
767,17,322485.03,8,1523,31,37,0
768,17,38039.64,3,1425,10,10,0
769,17,185831.86,8,1517,33,36,0
770,17,19865.70,4,1709,29,77,0
771,17,86990.30,3,1646,24,62,0
772,17,79459.11,6,1461,27,27,0
773,17,194165.20,7,1452,21,21,0
774,17,60244.34,3,1495,33,33,0
775,17,174175.12,7,1458,26,26,0
776,17,138558.90,6,1445,18,18,0
777,17,126505.13,4,1751,36,91,0
778,17,260080.31,9,1654,26,66,0
779,17,77930.17,5,1631,19,55,0
780,17,139901.01,3,1452,21,21,0
781,17,231248.08,6,1442,15,15,0
782,17,223793.27,5,1448,20,20,0
783,17,211916.91,7,1610,19,51,0
784,17,50036.31,4,1464,28,28,0
785,17,184835.51,6,1728,34,85,0
786,17,221742.62,6,1453,23,23,0
787,17,238325.87,8,1443,16,16,0
788,17,227471.34,9,1467,29,29,0
789,17,205244.94,3,1615,19,52,0
790,17,136165.67,8,1619,19,53,0
791,17,204419.63,4,1638,22,59,0
792,17,104515.45,6,1553,32,44,0
793,17,286735.40,9,1409,7,7,0
794,17,30416.48,2,1486,31,31,0
795,17,18652.36,2,1747,34,89,0
796,17,17084.76,2,1410,8,8,0
797,17,25367.42,2,1391,0,0,0
798,17,79211.61,2,1638,22,59,0
799,17,104866.70,9,1695,27,74,0
800,17,39526.86,2,1691,24,71,0
801,17,162537.42,7,1395,2,2,0
802,17,12594.87,2,1504,35,35,0
803,17,131422.22,7,1694,26,73,0
804,17,232484.51,9,1540,30,40,0
805,17,82791.38,3,1526,32,38,0
806,17,130798.96,2,1532,30,39,0
807,17,133458.37,9,1682,22,69,0
808,17,149254.42,4,1673,24,68,0
809,17,216739.33,7,1590,19,49,0
810,17,116189.20,8,1560,30,45,0
811,17,164195.21,8,1743,33,88,0
812,17,60883.28,2,1416,9,9,0
813,17,58041.75,3,1684,23,70,0
814,17,72477.30,3,1454,24,24,0
815,17,106547.55,6,1637,22,58,0
816,17,98265.43,2,1646,24,62,0
817,17,267409.60,9,1692,25,72,0
818,17,92565.62,4,1722,30,81,0
819,17,164082.89,6,1587,18,47,0
820,17,6380.14,2,1650,26,65,0
821,17,281694.73,8,1620,20,54,0
822,17,165088.93,4,1446,19,19,0
823,17,101331.11,5,1661,26,67,0
824,17,305527.03,9,1431,11,11,0
825,17,190414.77,8,1552,31,43,0
826,18,25966.24,2,1001,0,0,0
827,19,127632.87,7,1277,31,31,0
828,19,284490.14,9,1295,32,35,1
829,19,305697.99,7,1283,31,32,0
830,19,196833.78,8,1348,21,41,1
831,19,78864.20,6,1349,22,42,0
832,19,161882.97,9,1163,1,1,1
833,19,42361.66,2,1219,14,14,0
834,19,97528.11,5,1317,31,39,0
835,19,67847.86,5,1488,14,62,0
836,19,126816.11,3,1187,5,5,0
837,19,61353.96,2,1202,10,10,0
838,19,309745.33,8,1184,4,4,0
839,19,219353.13,9,1220,16,16,0
840,19,129815.05,6,1478,14,58,0
841,19,119017.04,4,1399,17,49,0
842,19,158085.52,7,1314,30,38,0
843,19,254469.54,8,1230,20,20,0
844,19,39447.42,2,1334,28,40,0
845,19,165802.99,8,1450,12,52,0
846,19,147748.54,8,1480,14,59,0
847,19,118632.07,7,1235,21,21,0
848,19,235052.77,6,1355,22,43,0
849,19,2446.93,2,1461,14,55,0
850,19,79710.99,8,1218,12,12,0
851,19,88456.37,3,1438,11,51,0
852,19,89723.33,8,1224,18,18,0
853,19,95854.17,6,1386,20,48,0
854,19,2755.09,2,1258,25,25,0
855,19,127524.06,6,1193,6,6,0
856,19,101191.81,7,1451,13,53,0
857,19,93535.10,9,1269,29,29,0
858,19,217200.86,9,1260,26,26,1
859,19,54732.03,4,1473,13,56,0
860,19,99097.40,2,1213,11,11,0
861,19,167015.04,7,1367,24,47,0
862,19,116137.89,4,1227,19,19,0
863,19,19191.44,2,1176,3,3,0
864,19,107580.56,5,1455,13,54,0
865,19,108222.18,3,1307,31,36,0
866,19,44473.36,4,1425,14,50,0
867,19,305122.81,7,1254,23,23,0
868,19,142717.76,4,1359,22,44,1
869,19,281468.02,9,1364,23,46,0
870,19,194101.69,6,1483,15,61,0
871,19,219343.96,8,1197,8,8,0
872,19,5121.83,2,1219,14,14,0
873,19,28124.32,2,1167,2,2,0
874,19,85026.32,5,1480,14,59,0
875,19,160364.43,5,1525,13,63,0
876,19,78686.48,3,1293,31,34,0
877,19,200325.20,9,1361,22,45,1
878,19,155151.30,6,1308,31,37,0
879,19,92567.13,5,1222,17,17,0
880,19,190657.36,9,1268,28,28,1
881,19,59540.95,6,1239,22,22,0
882,19,98862.50,5,1198,9,9,0
883,19,98698.98,9,1218,12,12,0
884,19,238083.35,9,1255,24,24,1
885,19,76693.30,5,1285,31,33,0
886,19,271582.16,8,1193,6,6,0
887,19,84112.50,2,1476,13,57,0
888,19,13276.66,2,1270,30,30,0
889,19,116699.75,6,1263,27,27,0
890,19,146573.15,5,1161,0,0,0
891,20,348847.27,7,832,33,33,1
892,20,175195.41,6,761,14,14,0
893,20,80930.04,3,766,15,15,0
894,20,70366.92,2,773,20,20,0
895,20,181668.98,6,898,27,48,0
896,20,229689.19,6,954,29,63,0
897,20,341548.62,9,747,10,10,0
898,20,99166.82,4,947,29,61,0
899,20,165809.45,8,1037,26,78,0
900,20,95800.16,5,719,1,1,0
901,20,123600.01,5,1025,26,75,0
902,20,173083.37,5,911,25,50,0
903,20,230299.28,9,1068,22,84,0
904,20,100174.83,5,946,28,60,0
905,20,162239.49,7,856,27,37,0
906,20,113065.13,3,892,27,46,0
907,20,53952.98,2,943,27,58,0
908,20,100685.99,4,869,28,40,0
909,20,71661.18,4,786,23,23,0
910,20,149231.95,7,1067,22,83,0
911,20,149858.80,7,910,25,49,0
912,20,216522.06,9,1046,26,80,1
913,20,175041.37,6,923,25,53,0
914,20,201144.03,5,718,0,0,0
915,20,85270.39,6,1027,28,77,1
916,20,214472.14,6,882,30,45,0
917,20,64902.71,3,780,21,21,0
918,20,151996.26,9,1012,25,71,1
919,20,120147.50,6,836,35,35,0
920,20,41205.55,2,790,24,24,0
921,20,167082.16,7,792,25,25,0
922,20,239404.25,9,721,2,2,1
923,20,194057.79,7,803,28,28,0
924,20,103034.76,5,1048,27,81,0
925,20,272097.28,6,748,11,11,0
926,20,190421.30,5,819,30,30,0
927,20,88006.18,3,877,29,43,0
928,20,52678.53,2,937,25,55,0
929,20,65051.07,5,1013,25,72,0
930,20,37636.04,3,1016,27,74,0
931,20,143056.08,4,722,3,3,0
932,20,76755.51,5,998,25,69,0
933,20,180254.56,7,943,27,58,0
934,20,20136.10,3,896,26,47,0
935,20,139185.86,5,802,27,27,0
936,20,149586.07,8,1014,26,73,0
937,20,200780.82,4,957,28,64,0
938,20,162565.93,6,797,26,26,0
939,20,41204.48,4,782,22,22,0
940,20,258290.63,9,862,29,39,1
941,20,143514.68,6,968,29,65,0
942,20,87650.35,3,752,12,12,0
943,20,222971.66,7,770,17,17,0
944,20,39207.54,4,1039,27,79,0
945,20,253204.46,6,1007,24,70,0
946,20,114605.73,6,1026,27,76,0
947,20,63068.91,2,978,29,67,0
948,20,165147.82,3,729,6,6,0
949,20,175834.85,6,972,30,66,0
950,20,207355.47,7,860,28,38,0
951,20,153692.22,9,733,9,9,0
952,20,200126.33,9,770,17,17,0
953,20,148301.54,7,921,25,52,0
954,20,173104.60,6,752,12,12,0
955,20,114087.98,7,831,32,32,0
956,20,194429.25,9,732,8,8,0
957,20,25591.67,4,766,15,15,1
958,20,71390.96,2,731,7,7,0
959,20,202848.87,8,813,29,29,0
960,20,162798.32,6,948,30,62,0
961,20,60525.54,2,726,5,5,0
962,20,290649.22,8,988,28,68,0
963,20,24111.90,2,834,34,34,0
964,20,244277.20,9,1051,28,82,0
965,20,105688.75,3,824,31,31,0
966,20,105017.60,5,872,29,41,0
967,20,99296.15,2,934,24,54,0
968,20,22439.16,2,772,19,19,0
969,20,110077.59,7,724,4,4,0
970,20,104205.89,3,913,25,51,0
971,20,53474.84,3,939,26,56,0
972,20,182163.67,5,876,28,42,0
973,20,103326.97,4,854,26,36,0
974,20,203925.03,5,940,26,57,0
975,20,59522.00,4,881,30,44,0
976,21,258647.11,8,1319,29,53,0
977,21,197699.45,7,1473,32,93,0
978,21,151273.51,6,1497,32,98,0
979,21,274299.67,8,1200,25,25,0
980,21,47002.86,2,1210,27,27,0
981,21,153735.64,8,1469,31,91,0
982,21,128516.05,3,1277,43,47,0
983,21,62097.72,2,1443,25,80,0
984,21,198172.25,9,1416,22,73,0
985,21,187695.63,7,1236,32,32,0
986,21,243060.81,8,1182,17,17,0
987,21,67672.14,2,1192,21,21,0
988,21,84853.19,2,1142,1,1,0
989,21,138258.18,4,1199,24,24,0
990,21,71785.63,4,1285,40,48,0
991,21,171198.00,9,1324,28,55,0
992,21,102133.57,3,1335,31,59,0
993,21,23724.81,2,1481,32,95,0
994,21,271407.32,9,1414,22,72,0
995,21,33533.48,2,1477,33,94,0
996,21,205822.78,5,1357,28,61,0
997,21,213364.13,8,1369,28,64,0
998,21,82044.48,4,1452,27,84,0
999,21,281132.33,7,1191,20,20,0
1000,21,11698.06,2,1265,41,43,0
1001,21,130697.22,8,1384,24,67,0
1002,21,138031.49,9,1246,34,34,0
1003,21,24757.03,2,1164,7,7,0
1004,21,118173.81,9,1304,33,51,0
1005,21,115460.33,5,1325,29,56,0
1006,21,154511.32,6,1163,6,6,0
1007,21,190212.63,8,1251,36,36,0
1008,21,110286.70,4,1170,10,10,0
1009,21,107389.72,6,1274,42,45,0
1010,21,140361.05,8,1470,31,92,0
1011,21,133652.41,6,1305,33,52,0
1012,21,110064.45,5,1349,29,60,0
1013,21,248247.38,8,1358,29,62,0
1014,21,109020.63,4,1463,29,89,0
1015,21,204563.06,5,1269,41,44,0
1016,21,198867.26,6,1397,21,68,0
1017,21,54415.97,2,1429,23,76,0
1018,21,131754.82,2,1496,31,97,0
1019,21,310393.28,9,1431,25,78,0
1020,21,187882.64,8,1289,39,49,0
1021,21,154134.29,3,1425,23,75,0
1022,21,43302.55,5,1462,28,88,0
1023,21,159759.33,8,1430,24,77,0
1024,21,38371.52,4,1263,40,42,0
1025,21,30453.08,2,1141,0,0,0
1026,21,144401.26,9,1186,19,19,0
1027,21,195705.90,9,1261,39,39,0
1028,21,64079.86,2,1220,30,30,0
1029,21,49727.85,3,1332,29,57,0
1030,21,320933.68,9,1368,27,63,0
1031,21,109262.19,4,1161,5,5,0
1032,21,200669.32,7,1176,14,14,0
1033,21,136864.90,8,1178,15,15,0
1034,21,82214.90,5,1173,11,11,0
1035,21,62480.72,4,1411,21,71,0
1036,21,61713.06,6,1218,28,28,0
1037,21,115087.74,6,1262,39,40,0
1038,21,48716.42,2,1458,27,87,0
1039,21,95565.74,3,1295,36,50,0
1040,21,193078.04,6,1486,33,96,0
1041,21,116982.45,6,1419,23,74,0
1042,21,69902.72,3,1184,18,18,0
1043,21,110163.40,5,1450,26,83,0
1044,21,272490.73,9,1334,30,58,0
1045,21,57914.39,4,1147,2,2,0
1046,21,148986.95,6,1374,27,65,0
1047,21,259116.25,9,1320,29,54,0
1048,21,210095.68,9,1406,20,69,0
1049,21,233003.54,8,1235,31,31,0
1050,21,100838.19,3,1200,25,25,0
1051,21,140120.70,9,1453,27,85,0
1052,21,137135.74,9,1446,25,82,0
1053,21,77214.68,2,1179,16,16,0
1054,21,234304.34,6,1455,27,86,0
1055,21,233126.35,9,1410,20,70,0
1056,21,119542.39,8,1155,3,3,0
1057,21,122191.70,4,1274,42,45,0
1058,21,51696.90,2,1378,27,66,0
1059,21,149184.57,5,1174,12,12,0
1060,21,158763.43,7,1440,25,79,0
1061,21,179517.23,9,1218,28,28,0
1062,21,131015.26,5,1174,12,12,0
1063,21,215031.99,8,1198,23,23,0
1064,21,39515.80,2,1167,9,9,0
1065,21,91672.82,6,1251,36,36,0
1066,21,30014.69,4,1262,39,40,0
1067,21,135784.95,5,1255,38,38,0
1068,21,271392.39,8,1197,22,22,0
1069,21,81704.28,4,1445,25,81,0
1070,21,214474.46,7,1247,35,35,0
1071,21,389887.38,9,1160,4,4,0
1072,21,257744.19,9,1466,30,90,0
1073,21,196371.00,5,1166,8,8,0
1074,21,205594.29,5,1239,33,33,0
1075,22,205054.86,7,1691,30,81,0
1076,22,75097.66,5,1457,27,27,0
1077,22,120803.71,3,1447,18,18,0
1078,22,174294.05,8,1453,24,24,0
1079,22,138022.61,5,1585,26,55,0
1080,22,139720.47,7,1679,28,77,0
1081,22,49477.32,2,1540,33,44,0
1082,22,5936.16,3,1470,32,32,0
1083,22,29515.03,4,1624,26,64,0
1084,22,179994.49,6,1373,3,3,0
1085,22,129802.35,4,1619,23,60,0
1086,22,21171.04,4,1553,32,47,0
1087,22,103600.05,4,1447,18,18,0
1088,22,66906.44,2,1503,30,37,0
1089,22,112674.40,8,1555,32,48,0
1090,22,183125.04,9,1482,36,36,0
1091,22,106785.12,3,1380,5,5,0
1092,22,149243.29,7,1613,22,59,0
1093,22,95785.64,3,1676,27,76,0
1094,22,149704.40,9,1530,30,40,0
1095,22,266876.21,8,1447,18,18,0
1096,22,99834.34,4,1577,26,53,0
1097,22,161135.99,5,1562,32,49,0
1098,22,119383.34,4,1526,29,39,0
1099,22,25219.77,3,1384,7,7,0
1100,22,51496.65,4,1624,26,64,0
1101,22,159955.38,4,1474,33,33,0
1102,22,246918.89,6,1433,15,15,0
1103,22,33189.48,2,1478,35,35,0
1104,22,109510.97,6,1469,31,31,0
1105,22,82218.93,3,1653,27,71,0
1106,22,423500.39,9,1456,26,26,0
1107,22,112362.76,3,1687,27,78,0
1108,22,157525.83,9,1631,29,67,0
1109,22,56830.81,2,1638,30,69,0
1110,22,132528.42,4,1547,31,45,0
1111,22,126385.45,7,1687,27,78,0
1112,22,103982.14,5,1384,7,7,0
1113,22,10317.02,2,1598,22,57,0
1114,22,115880.79,3,1531,31,41,0
1115,22,106071.19,5,1429,14,14,0
1116,22,230386.29,9,1662,29,74,0
1117,22,221070.43,4,1449,21,21,0
1118,22,22206.88,2,1377,4,4,0
1119,22,313885.49,8,1623,25,62,0
1120,22,127916.18,3,1363,0,0,0
1121,22,93070.95,4,1660,29,73,0
1122,22,178868.59,6,1583,25,54,0
1123,22,160198.98,6,1457,27,27,0
1124,22,93406.52,7,1372,2,2,0
1125,22,124704.92,6,1512,29,38,0
1126,22,273286.78,9,1422,12,12,0
1127,22,195113.24,8,1371,1,1,0
1128,22,147425.63,5,1531,31,41,0
1129,22,28014.32,2,1721,29,87,0
1130,22,188384.36,3,1722,30,88,0
1131,22,263219.53,7,1547,31,45,0
1132,22,83838.25,5,1475,34,34,0
1133,22,208008.03,8,1453,24,24,0
1134,22,194303.39,8,1623,25,62,0
1135,22,105366.01,6,1467,30,30,0
1136,22,117869.53,8,1564,33,50,0
1137,22,251769.68,9,1674,27,75,0
1138,22,79372.02,6,1450,23,23,0
1139,22,239471.10,7,1449,21,21,0
1140,22,138464.03,4,1656,28,72,0
1141,22,227949.23,7,1632,30,68,0
1142,22,37326.70,4,1713,27,84,0
1143,22,117757.96,8,1422,12,12,0
1144,22,179363.99,7,1587,26,56,0
1145,22,63494.32,3,1687,27,78,0
1146,22,127060.53,8,1572,27,51,0
1147,22,51672.61,2,1380,5,5,0
1148,22,125625.29,6,1397,9,9,0
1149,22,91585.03,9,1414,10,10,0
1150,22,20735.94,3,1724,32,90,0
1151,22,74741.51,4,1444,17,17,0
1152,22,42651.67,4,1622,24,61,0
1153,22,236858.02,8,1641,31,70,0
1154,22,122039.31,8,1696,29,82,0
1155,22,79219.56,5,1705,28,83,0
1156,22,117924.22,8,1420,11,11,0
1157,22,66466.58,3,1626,28,66,0
1158,22,15713.80,2,1532,33,43,0
1159,22,329437.11,9,1441,16,16,0
1160,22,229728.53,9,1718,28,85,0
1161,22,191973.36,8,1607,21,58,0
1162,22,149468.47,9,1466,29,29,0
1163,22,266776.50,5,1722,30,88,0
1164,22,58767.56,3,1718,28,85,0
1165,22,135780.18,6,1572,27,51,0
1166,23,103642.72,7,1116,28,74,0
1167,23,158892.20,6,818,0,0,0
1168,23,119552.80,6,891,24,24,0
1169,23,117920.92,5,1035,24,53,0
1170,23,245043.47,7,829,5,5,0
1171,23,46795.68,3,1027,23,51,0
1172,23,81272.80,3,1090,24,66,0
1173,23,83311.08,4,1162,36,90,0
1174,23,149340.50,5,1094,26,68,0
1175,23,244090.21,5,869,17,17,0
1176,23,174980.11,6,1066,27,64,0
1177,23,50252.39,2,1132,31,79,0
1178,23,159579.73,6,1022,24,50,0
1179,23,7123.96,3,1178,31,91,0
1180,23,229683.86,9,1017,23,48,0
1181,23,148768.59,9,905,27,27,0
1182,23,149569.37,4,1056,25,59,0
1183,23,308881.87,7,1050,26,58,0
1184,23,180366.41,6,897,25,25,0
1185,23,215303.71,8,1121,29,75,0
1186,23,338422.49,7,858,15,15,0
1187,23,102470.59,5,890,23,23,0
1188,23,141492.61,5,950,31,37,0
1189,23,258855.77,9,833,7,7,0
1190,23,200655.85,8,823,1,1,0
1191,23,75398.51,2,969,28,41,0
1192,23,169405.68,8,1112,27,73,0
1193,23,142372.73,5,1144,32,83,0
1194,23,136731.58,5,1102,25,70,0
1195,23,42510.54,4,1042,23,54,0
1196,23,54639.37,2,1131,30,78,0
1197,23,40423.52,3,1064,23,60,0
1198,23,127887.20,6,918,29,29,0
1199,23,108789.10,6,1043,24,55,0
1200,23,193377.27,7,1007,24,46,0
1201,23,56000.65,2,1132,31,79,0
1202,23,153350.74,7,977,29,44,0
1203,23,85069.95,4,909,28,28,0
1204,23,131481.51,5,1160,34,88,0
1205,23,125667.10,5,1145,33,84,0
1206,23,316466.98,8,975,28,42,0
1207,23,296648.03,8,1065,26,63,0
1208,23,15398.19,3,871,19,19,0
1209,23,62871.87,4,864,16,16,0
1210,23,134559.03,5,852,13,13,0
1211,23,154111.97,5,842,11,11,0
1212,23,250825.10,7,845,12,12,0
1213,23,124141.16,4,930,32,32,0
1214,23,76719.18,3,1147,35,86,0
1215,23,160456.99,7,871,19,19,0
1216,23,279750.57,7,943,34,35,0
1217,23,132833.50,4,1047,25,57,0
1218,23,154394.44,7,1064,23,60,0
1219,23,99676.92,7,959,28,39,0
1220,23,174622.86,9,1064,23,60,0
1221,23,91606.72,3,830,6,6,0
1222,23,263961.13,9,1134,33,81,0
1223,23,163736.69,9,855,14,14,0
1224,23,64480.95,5,925,31,31,0
1225,23,156237.04,6,1146,34,85,0
1226,23,30464.79,2,960,29,40,0
1227,23,70278.56,5,1158,33,87,0
1228,23,173174.78,9,870,18,18,0
1229,23,184921.31,6,1017,23,48,0
1230,23,169969.95,5,982,29,45,0
1231,23,63584.75,8,943,34,35,0
1232,23,147521.64,5,1069,28,65,0
1233,23,314865.86,9,1031,23,52,0
1234,23,193982.78,9,1098,24,69,0
1235,23,148220.42,8,825,2,2,0
1236,23,135171.15,6,834,9,9,0
1237,23,311420.32,9,1010,24,47,0
1238,23,77754.86,5,834,9,9,0
1239,23,236798.83,9,1043,24,55,0
1240,23,99251.91,4,1128,29,76,0
1241,23,173704.12,9,833,7,7,0
1242,23,89629.94,3,828,3,3,0
1243,23,201968.84,5,957,27,38,0
1244,23,309752.62,6,1135,34,82,0
1245,23,219389.49,6,1102,25,70,0
1246,23,124849.72,4,933,33,33,0
1247,23,99655.55,4,938,34,34,0
1248,23,73179.56,4,976,28,43,0
1249,23,162069.29,5,1128,29,76,0
1250,23,200101.62,4,888,22,22,0
1251,23,57868.63,3,903,26,26,0
1252,23,283664.42,9,1092,25,67,0
1253,23,223775.51,6,1161,35,89,0
1254,23,18093.85,3,918,29,29,0
1255,23,46758.06,2,1108,26,72,0
1256,23,259669.33,9,873,21,21,0
1257,23,60958.72,2,828,3,3,0
1258,24,154571.09,7,1122,7,8,1
1259,24,185957.04,8,1278,6,19,1
1260,24,177738.79,8,1219,11,15,0
1261,24,247468.38,9,1105,3,4,1
1262,24,268723.47,9,1300,7,20,1
1263,24,110678.70,3,1114,5,6,0
1264,24,61420.37,5,1209,10,14,1
1265,24,302592.45,8,1263,6,17,0
1266,24,32170.56,3,1126,8,9,1
1267,24,196574.01,7,1324,7,21,1
1268,24,150662.94,6,1244,7,16,1
1269,24,118851.28,4,977,0,0,1
1270,24,76174.20,5,1028,1,1,0
1271,24,158913.61,6,1113,4,5,1
1272,24,65982.52,2,1194,9,13,0
1273,24,242823.05,7,1073,3,3,1
1274,24,46852.62,2,1143,10,11,0
1275,24,168541.55,3,1121,6,7,0
1276,24,115108.31,3,1071,2,2,1
1277,24,113454.87,3,1145,11,12,1
1278,24,36395.94,2,1138,9,10,0
1279,24,133152.34,5,1275,5,18,0
1280,25,196100.68,8,967,7,12,1
1281,25,103989.16,6,855,3,5,1
1282,25,112432.63,7,992,11,17,1
1283,25,275155.89,7,999,12,18,1
1284,25,256360.65,6,941,5,10,1
1285,25,258327.20,9,971,8,13,1
1286,25,159243.76,6,1054,12,22,1
1287,25,69222.40,5,708,0,0,1
1288,25,103732.02,4,1027,11,20,1
1289,25,139627.15,5,784,4,4,1
1290,25,162560.07,9,773,3,3,1
1291,25,58268.10,2,886,4,7,0
1292,25,27808.54,3,975,9,14,1
1293,25,217437.33,7,985,9,15,1
1294,25,176466.55,8,989,10,16,1
1295,25,221232.91,8,924,4,9,1
1296,25,31323.66,5,881,4,6,0
1297,25,204201.26,4,728,1,1,1
1298,25,71808.54,5,904,4,8,1
1299,25,48895.49,5,1045,11,21,1
1300,25,156476.60,5,1025,10,19,1
1301,25,76402.45,5,762,2,2,1
1302,25,48842.01,3,943,6,11,1
1303,26,159916.65,9,775,20,58,1
1304,26,13090.63,2,742,21,48,0
1305,26,119603.26,3,508,7,7,0
1306,26,16693.15,3,536,11,11,0
1307,26,218846.73,9,731,20,46,1
1308,26,175811.04,7,638,25,34,1
1309,26,281970.79,9,758,18,52,1
1310,26,96115.43,5,490,3,3,0
1311,26,177963.41,6,689,24,42,0
1312,26,120684.88,2,588,21,22,0
1313,26,257628.39,9,671,25,39,1
1314,26,99054.25,7,590,22,23,0
1315,26,99435.10,3,676,26,40,0
1316,26,170115.32,9,795,21,61,1
1317,26,261894.60,9,533,9,9,1
1318,26,57465.68,2,625,22,29,0
1319,26,190980.96,6,780,21,59,0
1320,26,204128.37,5,578,20,20,0
1321,26,215244.76,9,533,9,9,1
1322,26,180023.59,7,597,22,24,0
1323,26,144923.70,9,636,25,33,1
1324,26,25666.45,3,516,8,8,0
1325,26,55518.08,3,498,4,4,0
1326,26,280538.82,7,649,28,37,0
1327,26,171801.33,9,638,25,34,1
1328,26,153996.33,5,503,5,5,0
1329,26,194751.24,7,759,17,53,0
1330,26,143199.43,7,772,18,56,0
1331,26,72694.88,5,556,14,14,0
1332,26,195383.48,9,784,22,60,1
1333,26,92576.73,5,774,19,57,0
1334,26,81586.22,4,803,23,64,0
1335,26,146986.26,7,632,24,32,0
1336,26,200294.04,5,473,1,1,0
1337,26,133477.19,6,748,18,49,0
1338,26,61066.49,7,748,18,49,1
1339,26,88566.35,3,578,20,20,0
1340,26,253612.42,8,824,26,69,1
1341,26,93176.25,4,669,24,38,0
1342,26,289283.15,8,487,2,2,1
1343,26,50600.19,2,754,18,51,1
1344,26,124469.60,9,804,25,66,1
1345,26,139183.14,7,717,21,45,0
1346,26,52249.70,3,574,18,18,0
1347,26,121798.46,2,612,22,26,0
1348,26,145370.56,5,577,19,19,1
1349,26,86639.28,5,630,23,31,0
1350,26,170535.67,6,818,25,68,0
1351,26,87478.02,4,544,13,13,0
1352,26,215242.82,9,609,22,25,1
1353,26,133164.56,4,542,12,12,0
1354,26,200522.44,9,564,16,16,1
1355,26,59957.13,4,704,21,43,0
1356,26,197879.40,4,624,21,27,0
1357,26,190389.95,7,624,21,27,1
1358,26,106123.02,6,799,22,63,0
1359,26,107779.78,7,568,17,17,1
1360,26,62419.04,3,648,27,36,0
1361,26,133261.04,7,559,15,15,0
1362,26,301237.35,8,626,23,30,1
1363,26,57016.49,3,463,0,0,0
1364,26,43361.28,5,803,23,64,0
1365,26,32158.40,4,706,22,44,0
1366,26,210365.41,8,795,21,61,0
1367,26,87704.38,8,759,17,53,1
1368,26,185810.21,8,764,19,55,1
1369,26,197698.24,4,815,24,67,0
1370,26,12862.70,2,684,25,41,0
1371,26,157947.17,6,504,6,6,0
1372,26,105383.92,4,735,20,47,0
1373,27,241047.45,8,1383,5,6,1
1374,27,248149.38,7,1382,4,5,0
1375,27,174818.42,7,1218,0,0,1
1376,27,283595.08,8,1484,4,8,0
1377,27,286442.39,9,1297,2,2,1
1378,27,148339.08,5,1265,1,1,0
1379,27,200937.86,5,1360,2,3,0
1380,27,144023.84,9,1529,3,10,0
1381,27,175541.13,9,1472,4,7,1
1382,27,46588.68,2,1515,2,9,0
1383,27,109879.88,5,1376,3,4,0
1384,28,150214.97,7,1072,2,2,1
1385,28,96063.37,6,1302,14,25,1
1386,28,51842.97,2,1164,10,10,0
1387,28,208159.28,8,1209,11,14,1
1388,28,86427.77,5,1107,5,5,1
1389,28,112143.47,6,1212,12,15,1
1390,28,245474.49,8,1361,10,32,1
1391,28,30425.90,2,1223,14,18,0
1392,28,106477.78,6,1387,12,35,1
1393,28,151708.26,5,1098,3,3,0
1394,28,79180.65,6,1185,11,11,1
1395,28,187823.48,9,1161,9,9,1
1396,28,137113.30,3,1127,7,7,0
1397,28,38711.72,3,1341,14,31,0
